id,original_title,original_language,popularity,release_date,vote_average,vote_count
20762,The Substitute,en,17.799,1996-04-19,6.912,486
20762,The Substitute,en,17.799,1996-04-19,6.912,486
1890,Children of a Lesser God,en,14.536,1986-09-13,6.912,317
1535,Spy Game,en,21.794,2001-11-18,6.912,2081
777245,Women Talking,en,18.501,2022-12-23,6.909,584
70667,Kon-Tiki,no,14.168,2012-08-24,6.9,752
10083,No Way Out,en,17.979,1987-08-14,6.9,690
423899,Victoria & Abdul,en,13.38,2017-09-13,6.91,1145
13253,Futurama: Bender's Game,en,11.796,2008-11-03,6.9,539
953,Madagascar,en,67.038,2005-05-25,6.9,10865
778,Les vacances de Monsieur Hulot,fr,14.033,1953-02-25,6.9,460
676547,Prey for the Devil,en,35.66,2022-10-23,6.909,918
45284,アウトレイジ,ja,18.676,2010-05-17,6.909,424
14410,Notorious,en,18.533,2009-01-16,6.9,712
820525,After Everything,en,88.872,2023-09-13,6.908,860
360784,Hidden,en,29.723,2015-09-15,6.9,1017
19933,The Brave Little Toaster,en,16.434,1987-07-09,6.908,430
500860,The Mustang,en,13.133,2019-03-15,6.906,389
226857,Endless Love,en,19.996,2014-02-12,6.907,1690
210479,Locke,en,15.019,2014-04-10,6.907,2663
113947,The Sessions,en,15.847,2012-05-02,6.904,554
17445,Green Lantern: First Flight,en,15.933,2009-07-28,6.9,436
11205,快餐車,cn,31.522,1984-08-17,6.906,379
6418,Hotel Chevalier,en,12.3,2007-10-26,6.9,841
308,Broken Flowers,en,11.497,2005-07-31,6.906,1332
512200,Jumanji: The Next Level,en,84.062,2019-12-04,6.905,8659
110415,Snowpiercer,ko,58.38,2013-08-01,6.905,9539
21588,DellaMorte DellAmore,it,17.318,1994-03-25,6.9,510
12763,Take the Lead,en,17.714,2006-03-17,6.9,693
11076,Fly Away Home,en,19.451,1996-09-13,6.9,457
2322,Sneakers,en,43.499,1992-09-09,6.9,899
2259,The House of the Spirits,en,24.633,1993-10-21,6.905,685
423646,Aus dem Nichts,de,14.571,2017-11-23,6.9,808
68726,Pacific Rim,en,64.9,2013-07-11,6.904,12419
14310,無間道III: 終極無間,cn,17.944,2003-12-12,6.904,322
11561,Sleeper,en,12.965,1973-12-17,6.9,780
9362,Tremors,en,30.329,1990-01-19,6.9,3245
449992,The Night Comes for Us,id,25.819,2018-10-05,6.903,692
310593,Youth,it,19.759,2015-05-20,6.9,2036
14746,Streets of Fire,en,22.431,1984-06-01,6.9,495
833425,No Exit,en,31.228,2022-02-24,6.9,1140
470229,Summer of 84,en,33.87,2018-08-10,6.902,1309
291984,The Death & Life of John F. Donovan,en,14.999,2019-03-13,6.9,689
79108,Starbuck,fr,8.949,2011-07-27,6.902,429
35854,導火線,cn,24.339,2007-07-26,6.902,321
9300,Orlando,en,13.78,1992-12-11,6.9,323
454652,Colette,en,12.391,2018-09-21,6.9,895
308084,Tangerine,en,21.279,2015-07-10,6.9,683
153158,Metegol,es,27.891,2013-07-18,6.9,492
91010,Game Change,en,13.127,2012-02-28,6.897,316
51162,Winnie the Pooh,en,23.165,2011-04-06,6.9,868
17965,The Abominable Dr. Phibes,en,12.904,1971-05-18,6.9,309
6471,The Jerk,en,10.199,1979-12-14,6.9,810
605886,To Catch a Killer,en,38.522,2023-04-06,6.9,1054
541134,The Good Nurse,en,14.9,2022-10-19,6.898,1231
437109,악녀,ko,28.969,2017-06-08,6.898,688
436270,Black Adam,en,82.441,2022-10-19,6.9,6307
400136,バイオハザード ヴェンデッタ,ja,26.293,2017-05-27,6.9,977
399402,Hunter Killer,en,44.323,2018-10-19,6.899,2167
131634,The Hunger Games: Mockingjay - Part 2,en,52.753,2015-11-18,6.898,12505
17578,The Adventures of Tintin,en,30.683,2011-10-24,6.898,5373
16270,Career Opportunities,en,29.229,1991-03-29,6.9,648
13939,Death Wish,en,24.501,1974-07-24,6.9,841
9692,The Woodsman,en,11.045,2004-12-24,6.9,479
1958,8 femmes,fr,16.272,2002-02-06,6.9,977
537055,Wonder Woman: Bloodlines,en,15.664,2019-10-04,6.9,472
170657,西游·降魔篇,zh,21.18,2013-02-07,6.9,370
12187,Heart and Souls,en,19.544,1993-08-13,6.9,383
2196,Death at a Funeral,en,16.144,2007-08-17,6.9,1728
1999,In the Bedroom,en,14.367,2001-11-23,6.9,349
1987,Benny's Video,de,13.369,1992-10-20,6.9,346
746131,Les Olympiades,fr,15.703,2021-11-03,6.896,327
531876,The Outpost,en,20.987,2020-06-24,6.896,1037
19494,Nine to Five,en,17.066,1980-12-18,6.9,486
10779,The Frighteners,en,25.79,1996-07-18,6.9,1537
10443,Fearless,en,12.353,1993-10-15,6.9,312
1371,Rocky III,en,44.645,1982-05-28,6.896,4107
727745,The Kissing Booth 3,en,36.382,2021-08-11,6.895,1892
390043,The Hitman's Bodyguard,en,37.635,2017-08-16,6.9,6174
221902,"Deux jours, une nuit",fr,12.828,2014-05-21,6.9,930
22494,Frequently Asked Questions About Time Travel,en,13.708,2009-04-24,6.9,593
2295,Clerks II,en,13.866,2006-07-21,6.9,1331
805327,Look Both Ways,en,38.336,2022-08-16,6.9,652
587301,La Vie scolaire,fr,15.432,2019-08-28,6.9,779
425134,How to Be a Latin Lover,en,21.072,2017-03-06,6.9,617
322125,Un Homme idéal,fr,8.84,2015-03-18,6.9,662
13416,Friday Night Lights,en,16.679,2004-10-08,6.894,559
4193,Evil Under the Sun,en,23.922,1982-03-05,6.892,432
2163,Breakdown,en,20.935,1997-05-02,6.894,925
13931,Mike's New Car,en,19.428,2002-05-24,6.9,702
710,GoldenEye,en,38.668,1995-11-16,6.9,3884
956842,Fly Me to the Moon,en,108.699,2024-07-10,6.9,677
929590,Civil War,en,199.467,2024-04-10,6.89,2955
592834,My Spy,en,19.028,2020-01-09,6.892,1239
11393,The Natural,en,24.313,1984-05-11,6.892,589
718633,Bruised,en,10.38,2020-09-12,6.891,444
419743,Disobedience,en,43.661,2018-04-24,6.892,1180
17360,Escape to Victory,en,35.203,1981-06-17,6.892,916
10217,The Sweet Hereafter,en,12.04,1997-09-25,6.886,390
9667,The Jacket,en,18.935,2005-03-04,6.9,1498
1770,Michael Collins,en,15.754,1996-10-25,6.891,468
1172676,Poison,en,14.851,2023-09-29,6.89,421
556694,Three Thousand Years of Longing,en,33.518,2022-08-24,6.9,1346
25195,Leap Year,en,32.734,2010-01-08,6.9,2014
1139566,A través de mi ventana 3: A través de tu mirada,es,151.379,2024-02-23,6.895,551
323372,El cadáver de Anna Fritz,es,25.452,2015-03-15,6.889,538
83542,Cloud Atlas,en,29.772,2012-10-26,6.9,7053
602,Independence Day,en,40.872,1996-06-25,6.889,9565
254,King Kong,en,48.43,2005-12-12,6.889,7864
133121,バイオハザード ダムネーション,ja,34.586,2012-09-25,6.9,890
59967,Looper,en,35.656,2012-09-26,6.888,10159
11477,La comunidad,es,8.992,2000-09-29,6.9,310
514207,Вторжение,ru,30.112,2020-02-27,6.9,800
297802,Aquaman,en,44.029,2018-12-07,6.885,14066
245473,Cloud 9,en,17.152,2014-01-17,6.886,525
10323,Clash of the Titans,en,29.841,1981-06-12,6.9,759
10218,Swingers,en,18.746,1996-10-18,6.883,728
547,The Horse Whisperer,en,23.917,1998-02-01,6.885,1103
513347,肆式青春,zh,15.079,2018-08-04,6.9,548
473072,2036: Nexus Dawn,en,15.0,2017-08-30,6.885,370
177888,Teen Beach Movie,en,17.167,2013-08-07,6.9,915
31175,Soul Kitchen,de,14.74,2009-09-09,6.9,520
9602,Coming to America,en,46.589,1988-06-29,6.885,4342
9359,Maverick,en,20.755,1994-05-20,6.9,1590
249,The War of the Roses,en,18.182,1989-12-08,6.9,1119
337170,American Made,en,28.135,2017-08-18,6.884,4504
196254,Barbie Mariposa & the Fairy Princess,en,25.53,2013-08-25,6.884,311
17979,A Christmas Carol,en,116.83,2009-11-04,6.884,4589
9003,Hellraiser,en,27.765,1987-09-11,6.9,2558
642208,Supernova,en,13.373,2020-11-20,6.883,316
340684,Those People,en,9.17,2015-05-16,6.883,342
64688,21 Jump Street,en,33.212,2012-03-14,6.883,10257
9942,Major League,en,14.236,1989-02-16,6.9,777
7305,Alive,en,21.05,1993-01-15,6.883,1434
2023,Hidalgo,en,25.668,2004-02-04,6.883,1213
1034541,Terrifier 3,en,834.56,2024-10-09,6.879,1302
296524,Deepwater Horizon,en,29.291,2016-09-28,6.882,4515
33583,Il Decameron,it,14.079,1971-08-25,6.9,322
934761,A Perfect Pairing,en,16.022,2022-05-19,6.879,546
252822,Kraftidioten,no,16.734,2014-02-21,6.9,609
82424,Small Fry,en,20.352,2011-11-23,6.881,544
57214,Project X,en,53.221,2012-03-01,6.881,6359
22373,Saturno contro,it,9.351,2007-02-23,6.88,366
11156,Coco avant Chanel,fr,14.819,2009-04-22,6.877,941
7291,36 quai des Orfèvres,fr,11.614,2004-11-24,6.881,566
739993,Metal Lords,en,19.257,2022-04-08,6.88,650
15805,Batman & Mr. Freeze: SubZero,en,9.155,1998-02-11,6.877,435
8009,Highlander,en,31.897,1986-03-07,6.9,2606
846,The X Files,en,20.221,1998-06-19,6.9,1602
1102776,AKA,fr,33.127,2023-04-28,6.879,628
437342,The First Omen,en,123.63,2024-04-03,6.879,946
256591,Focus,en,31.339,2015-02-25,6.879,7824
232672,Blended,en,54.976,2014-05-21,6.879,3513
168903,Barbie in the Pink Shoes,en,17.697,2013-02-14,6.9,371
77459,Un monstre à Paris,fr,19.777,2011-10-12,6.9,1253
35138,大兵小将,zh,16.325,2010-02-14,6.879,307
13785,Best in Show,en,13.146,2000-09-29,6.879,570
34463,Three Little Pigs,en,13.981,1933-05-27,6.9,397
8882,Gomorra,it,12.567,2008-05-16,6.878,1210
2469,¡Átame!,es,16.349,1990-01-22,6.872,619
242090,The One I Love,en,12.141,2014-08-08,6.9,689
51999,Perfect Sense,en,11.317,2011-09-29,6.877,1140
9871,Ginger Snaps,en,12.29,2000-12-11,6.9,864
532865,The Dig,en,16.853,2021-01-14,6.9,1183
342672,4th Man Out,en,8.816,2015-05-26,6.876,326
171372,Frank,en,8.562,2014-05-09,6.876,1607
85889,Filth,en,12.869,2013-09-23,6.9,1708
2140,Kiss of the Dragon,en,26.677,2001-07-06,6.878,1186
467956,The Professor,en,17.77,2018-05-17,6.875,1142
426865,UFO,en,19.851,2018-09-04,6.9,440
18254,Reds,en,14.776,1981-12-25,6.875,329
15143,Some Kind of Wonderful,en,13.235,1987-02-27,6.869,468
13179,Tinker Bell,en,35.403,2008-09-11,6.875,1415
10934,Under the Tuscan Sun,en,23.793,2003-09-20,6.9,869
9344,Kids,en,19.205,1995-07-28,6.875,1129
513310,Boss Level,en,28.228,2021-02-19,6.874,1617
1951,Manderlay,da,15.597,2005-06-03,6.9,340
936,The Pink Panther,en,21.533,1963-12-18,6.874,1023
317560,Carrie Pilby,en,9.043,2017-03-31,6.873,430
48769,Papy fait de la résistance,fr,11.226,1983-10-26,6.873,395
974635,Hit Man,en,68.883,2024-05-16,6.9,1043
235260,Son of God,en,23.963,2014-02-28,6.872,301
31997,Saboteur,en,13.896,1942-04-24,6.872,499
12476,The Hidden,en,21.296,1987-10-30,6.872,415
337401,Mulan,en,52.054,2020-09-04,6.871,6675
11879,Near Dark,en,21.381,1987-10-02,6.871,750
1246,Rocky Balboa,en,32.673,2006-12-20,6.872,3463
337339,The Fate of the Furious,en,77.708,2017-04-12,6.87,10272
22947,Up in the Air,en,20.292,2009-12-04,6.87,3618
10858,Nixon,en,12.744,1995-12-22,6.9,364
9762,Step Up,en,23.681,2006-08-11,6.9,3691
9591,That Thing You Do!,en,14.623,1996-10-04,6.868,835
974931,Totally Killer,en,26.37,2023-09-28,6.874,863
526050,Little,en,22.303,2019-04-04,6.9,711
432087,Ce qui nous lie,fr,10.992,2017-06-14,6.869,565
82507,Sinister,en,47.536,2012-03-29,6.869,5501
21946,Contre-enquête,fr,8.307,2007-03-07,6.9,310
8953,スチームボーイ,ja,22.861,2004-07-17,6.9,427
8052,Hard Eight,en,15.564,1997-02-28,6.9,846
4012,The Believer,en,13.402,2001-08-23,6.869,601
181886,Enemy,en,23.973,2014-03-14,6.868,5824
28501,The Pit and the Pendulum,en,12.856,1961-08-12,6.9,333
10015,Heartbreak Ridge,en,21.587,1986-12-05,6.868,1022
919,BLOOD THE LAST VAMPIRE,ja,14.546,2000-11-18,6.9,333
9451,Election,en,16.41,1999-04-23,6.865,1058
278927,The Jungle Book,en,55.077,2016-04-07,6.866,8029
17845,Loft,nl,14.88,2008-10-21,6.866,388
9263,Now and Then,en,19.261,1995-10-20,6.86,424
24100,The Little Vampire,en,15.714,2000-10-27,6.9,427
13497,Drumline,en,20.658,2002-12-13,6.865,510
7551,Déjà Vu,en,30.949,2006-11-22,6.865,4793
6399,Chi trova un amico trova un tesoro,it,15.032,1981-12-09,6.865,608
5889,あずみ,ja,15.134,2003-05-10,6.9,329
1824,50 First Dates,en,40.726,2004-02-13,6.865,7176
402298,Denial,en,15.993,2016-09-30,6.9,642
11170,We Are Marshall,en,14.147,2006-12-12,6.863,702
9059,Tales from the Crypt: Demon Knight,en,16.884,1995-01-13,6.864,490
8769,Christine,en,22.609,1983-12-09,6.9,1974
1648,Bill & Ted's Excellent Adventure,en,19.95,1989-02-17,6.9,1850
400155,Hotel Transylvania 3: Summer Vacation,en,54.4,2018-06-28,6.9,4412
393457,Fences,en,21.817,2016-12-16,6.862,2602
50839,Margin Call,en,23.32,2011-02-11,6.863,1788
14367,Adventures in Babysitting,en,26.459,1987-07-01,6.9,664
3472,Dirty Pretty Things,en,12.739,2002-09-05,6.9,443
265189,Turist,sv,12.325,2014-08-15,6.864,1059
68924,The Ice Storm,en,18.01,1997-09-27,6.86,655
14831,Help!,en,13.111,1965-07-29,6.9,316
1921,Sweet November,en,18.095,2001-02-16,6.862,1306
384018,Fast & Furious Presents: Hobbs & Shaw,en,101.721,2019-08-01,6.861,7199
21506,ノロイ,ja,20.906,2005-08-20,6.861,330
9476,A Knight's Tale,en,30.926,2001-05-11,6.9,3030
1934,Shakespeare in Love,en,19.611,1998-12-11,6.861,2984
760883,Blood Red Sky,de,33.825,2021-07-23,6.9,1542
360920,The Grinch,en,357.72,2018-11-08,6.9,4030
192136,Mandela: Long Walk to Freedom,en,15.095,2013-11-28,6.86,526
10276,What About Bob?,en,12.356,1991-05-17,6.9,812
9567,Tears of the Sun,en,38.506,2003-03-07,6.9,2314
445629,Fighting with My Family,en,22.131,2019-02-14,6.859,1699
258216,Nymphomaniac: Vol. I,en,11.343,2013-12-25,6.859,3373
254578,Phoenix,de,13.665,2014-09-25,6.9,427
29702,Tenebre,it,15.149,1982-10-28,6.9,607
8326,Holes,en,21.824,2003-04-18,6.859,1377
127560,The Railway Man,en,14.898,2013-12-02,6.9,723
44896,Rango,en,55.12,2011-03-02,6.858,6464
11087,The Hand that Rocks the Cradle,en,14.799,1992-01-10,6.859,884
10019,Mannequin,en,28.232,1987-02-13,6.9,727
846867,Mad God,en,18.461,2021-09-17,6.857,410
339405,Christine,en,13.192,2016-10-14,6.9,366
254470,Pitch Perfect 2,en,52.033,2015-05-07,6.857,5282
207933,Stonehearst Asylum,en,27.843,2014-10-23,6.856,1419
116979,Chained,en,14.919,2012-10-02,6.9,482
8367,Robin Hood: Prince of Thieves,en,38.14,1991-06-14,6.857,3246
522098,Babyteeth,en,9.716,2020-06-15,6.9,341
308032,The Stanford Prison Experiment,en,14.496,2015-07-17,6.856,926
294963,Bone Tomahawk,en,26.889,2015-10-23,6.9,2222
3683,Flags of Our Fathers,en,13.971,2006-10-18,6.9,1834
1118031,Apocalipsis Z: el principio del fin,es,662.422,2024-10-04,6.854,751
338952,Fantastic Beasts: The Crimes of Grindelwald,en,41.978,2018-11-14,6.855,10820
72976,Lincoln,en,24.524,2012-11-09,6.854,3764
44249,葉問前傳,cn,3.447,2010-06-24,6.9,664
15167,Barbie in the Nutcracker,en,49.985,2001-09-30,6.855,1048
11018,Year of the Dragon,en,14.115,1985-08-16,6.855,418
260514,Cars 3,en,73.062,2017-06-15,6.9,5832
39104,ドラゴンボールＺ 極限バトル！三大超サイヤ人,ja,29.878,1992-07-11,6.9,548
11873,The Color of Money,en,16.151,1986-10-17,6.854,1350
11593,Nobody's Fool,en,15.532,1994-12-23,6.854,302
504172,The Mule,en,23.86,2018-12-14,6.853,4941
445571,Game Night,en,34.541,2018-02-15,6.9,5764
357953,Return,en,5.773,1975-09-04,6.853,316
19185,Night of the Living Dead,en,16.685,1990-10-19,6.9,836
168672,American Hustle,en,23.355,2013-12-03,6.9,7245
55292,新少林寺,zh,19.703,2011-01-20,6.852,364
1817,Phone Booth,en,27.22,2003-04-04,6.852,3736
527729,Astérix - Le Secret de la potion magique,fr,23.518,2018-05-12,6.9,1228
42188,Never Let Me Go,en,18.531,2010-03-18,6.851,2272
2039,Moonstruck,en,22.128,1987-12-16,6.851,935
521777,Good Boys,en,24.846,2019-08-14,6.8,1835
508101,Plus One,en,13.406,2019-06-14,6.85,334
377154,Quand on a 17 ans,fr,8.895,2016-02-27,6.8,359
369778,Chocolat,fr,8.691,2016-02-03,6.85,720
314402,Dheepan,fr,13.945,2015-08-26,6.8,469
10258,The Madagascar Penguins in a Christmas Caper,en,19.7,2005-09-23,6.85,367
252171,A Girl Walks Home Alone at Night,en,19.385,2014-11-21,6.8,859
56804,Viaggi di nozze,it,6.912,1995-12-15,6.8,494
1871,Fantômas,fr,16.863,1964-11-04,6.8,726
800815,The Pale Blue Eye,en,26.515,2022-12-22,6.8,1837
429300,Adrift,en,26.254,2018-05-31,6.8,2573
65057,The Descendants,en,15.065,2011-09-09,6.848,2780
55347,Beginners,en,13.295,2011-06-03,6.846,1027
22971,Dear John,en,22.036,2010-02-04,6.8,4138
13275,Annapolis,en,20.433,2006-01-27,6.8,509
12268,The Pink Panther Strikes Again,en,17.499,1976-12-15,6.8,539
2787,Pitch Black,en,15.23,2000-02-18,6.8,4392
524434,Eternals,en,65.985,2021-11-03,6.847,8298
18937,Quest for Camelot,en,24.453,1998-05-15,6.847,797
7874,Black Snake Moan,en,15.982,2006-12-31,6.847,862
957,Spaceballs,en,36.625,1987-06-24,6.8,2973
574436,La paranza dei bambini,it,13.898,2019-02-14,6.8,512
34205,Halloweentown II: Kalabar's Revenge,en,9.767,2001-10-12,6.8,331
16962,Barbie Fairytopia: Magic of the Rainbow,en,16.694,2007-03-13,6.846,438
10998,Fatal Attraction,en,27.908,1987-09-18,6.8,1494
9433,The Edge,en,23.015,1997-09-06,6.8,1164
5279,Gosford Park,en,19.976,2001-11-07,6.845,1084
762504,Nope,en,40.174,2022-07-20,6.845,4132
520765,Go!,en,9.519,2020-01-16,6.845,316
441393,江湖儿女,zh,12.534,2018-09-21,6.8,320
152737,August: Osage County,en,17.068,2013-12-26,6.845,1479
109417,Battle of the Year,en,14.099,2013-09-21,6.845,335
13909,She Wore a Yellow Ribbon,en,18.003,1949-10-22,6.8,352
8942,Wendy and Lucy,en,11.936,2008-12-10,6.845,325
1494,滿城盡帶黃金甲,zh,19.159,2006-12-14,6.8,726
604578,Spontaneous,en,16.71,2020-10-02,6.8,529
110390,En duva satt på en gren och funderade på tillvaron,sv,13.38,2014-10-24,6.8,440
12560,The Big Chill,en,20.907,1983-09-30,6.8,593
10138,Iron Man 2,en,76.869,2010-04-28,6.8,21015
474350,It Chapter Two,en,71.333,2019-09-04,6.842,8751
241771,Beyond the Lights,en,14.956,2014-11-14,6.8,370
87502,Flight,en,37.643,2012-11-02,6.843,5970
18444,Swiss Family Robinson,en,16.818,1960-12-21,6.8,309
11134,警察故事 III：超級警察,cn,29.205,1992-07-04,6.8,496
601796,외계+인 1부,ko,100.448,2022-07-20,6.838,438
49049,Dredd,en,30.992,2012-09-07,6.842,5036
16366,Joseph: King of Dreams,en,40.418,2000-11-07,6.842,1004
13285,Barbie Fairytopia: Mermaidia,en,26.463,2006-03-14,6.8,695
9026,The Importance of Being Earnest,en,15.276,2002-05-17,6.842,471
2112,Payback,en,20.799,1999-02-05,6.8,1791
13813,Defiance,en,20.05,2008-12-31,6.841,1726
8272,The Savages,en,12.801,2007-11-28,6.841,384
30508,Berlin Calling,de,14.137,2008-10-01,6.84,335
10937,Barfly,en,15.44,1987-09-02,6.8,340
10115,Stick It,en,11.763,2006-04-21,6.8,561
565426,To All the Boys: P.S. I Still Love You,en,45.819,2020-02-03,6.839,2528
465003,The Red Sea Diving Resort,en,16.835,2019-07-28,6.8,806
446021,Bad Times at the El Royale,en,27.715,2018-10-04,6.8,3548
95,Armageddon,en,61.397,1998-07-01,6.839,7918
852438,Coupez !,fr,12.618,2022-05-18,6.831,403
666750,Dragonheart: Vengeance,en,28.794,2020-02-04,6.8,308
401898,Thelma,no,11.734,2017-09-15,6.836,1020
303857,ドラゴンボールZ 復活の「F」,ja,68.697,2015-04-18,6.8,1908
187017,22 Jump Street,en,33.241,2014-06-05,6.838,7922
10780,Overboard,en,28.103,1987-12-16,6.838,848
1991,Death Proof,en,25.942,2007-05-22,6.838,5147
879,Hook,en,37.346,1991-04-10,6.838,5288
796499,Army of Thieves,en,32.828,2021-10-29,6.8,2040
24679,Bird,en,10.586,1988-06-01,6.8,319
2755,About Schmidt,en,13.275,2002-12-12,6.8,1228
634528,The Marksman,en,42.573,2021-01-15,6.8,1589
44835,Hesher,en,11.171,2010-01-22,6.8,676
15867,Interiors,en,13.336,1978-08-02,6.836,347
261102,El Club de los Incomprendidos,es,8.04,2014-12-25,6.8,408
11590,Slap Shot,en,14.534,1977-02-25,6.8,376
849869,길복순,ko,27.744,2023-02-17,6.834,429
596161,Let Him Go,en,26.295,2020-11-05,6.834,663
405774,Bird Box,en,39.573,2018-12-13,6.834,9915
400020,Le Jeune Karl Marx,fr,9.478,2017-03-02,6.834,304
283366,Miss Peregrine's Home for Peculiar Children,en,48.694,2016-09-27,6.834,9951
56590,All Star Superman,en,14.606,2011-01-01,6.8,486
39144,ドラゴンボール 神龍の伝説,ja,35.208,1986-12-20,6.8,331
10362,Two Lovers,en,12.685,2008-11-19,6.8,847
882059,Boy Kills World,en,63.621,2024-04-24,6.828,579
539651,Don't Let Go,en,16.728,2019-08-30,6.833,383
417870,Girls Trip,en,18.892,2017-07-21,6.833,1498
335983,Venom,en,238.594,2018-09-28,6.833,16143
4929,Hang 'em High,en,33.929,1968-04-12,6.8,757
1833,Rent,en,12.758,2005-11-17,6.8,555
1680,キングコング対ゴジラ,ja,25.424,1962-08-11,6.8,303
629015,Shut In,en,18.308,2022-03-24,6.8,360
238713,Spy,en,41.337,2015-05-06,6.832,5993
67660,Think Like a Man,en,15.503,2012-04-20,6.8,837
57737,Barbie: A Fairy Secret,en,15.263,2011-03-01,6.8,499
14926,Uptown Girls,en,31.411,2003-08-15,6.8,889
12281,Mean Creek,en,9.443,2004-08-20,6.832,360
11463,Battle of Britain,en,15.894,1969-09-15,6.832,304
643882,The Princess Switch: Switched Again,en,25.173,2020-11-19,6.831,874
11004,Wonder Boys,en,16.653,2000-02-22,6.8,594
277,Underworld,en,40.369,2003-09-19,6.831,6105
243683,Step Up All In,en,23.518,2014-07-16,6.8,1923
76726,Chronicle,en,26.839,2012-02-01,6.83,5277
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,en,10.647,2011-10-25,6.83,481
2288,Closer,en,34.354,2004-12-03,6.8,3418
374416,Quo vado?,it,11.148,2016-01-01,6.829,2108
157841,The Young and Prodigious T.S. Spivet,en,26.809,2013-10-16,6.829,791
55725,Win Win,en,9.435,2011-03-18,6.829,495
11439,The Ghost Writer,en,17.461,2010-02-12,6.829,2212
11386,The Crying Game,en,18.398,1992-09-02,6.8,741
10973,Creature from the Black Lagoon,en,18.065,1954-03-05,6.8,761
4523,Enchanted,en,48.095,2007-11-20,6.8,5401
2005,Sister Act,en,27.293,1992-05-28,6.829,3170
884971,Goliath,fr,8.769,2022-03-09,6.828,360
426249,Lords of Chaos,en,17.976,2018-09-20,6.827,472
138832,We're the Millers,en,44.546,2013-08-07,6.828,8865
14295,You Can Count on Me,en,13.421,2000-11-17,6.822,301
1020006,Priscilla,en,36.075,2023-10-27,6.8,781
567797,The Dry,en,15.337,2021-01-01,6.8,677
393764,Bienvenue à Marly-Gomont,fr,11.637,2016-06-08,6.827,644
291805,Now You See Me 2,en,44.927,2016-06-02,6.827,10711
11208,Wicker Park,en,14.239,2004-09-03,6.827,678
8848,The Bank Job,en,28.435,2008-02-28,6.827,2310
766798,Madres paralelas,es,17.806,2021-10-08,6.826,923
454227,Outlaw King,en,19.36,2018-09-06,6.826,1537
326359,Frozen Fever,en,32.916,2015-03-09,6.826,1821
6961,The Wedding Date,en,20.037,2005-02-04,6.826,1181
9563,Any Given Sunday,en,23.329,1999-12-22,6.825,1632
